開催日,競技会名,区分名,SL区分,ラウンド記号,種目記号,SG区分,背番号,リーダー名,パートナー名,ジャッジ番号,ジャッジ名,PCS名,ジャッジ点数,乖離度,乖離度絶対値,ジャッジ人数,選手PCS得点
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,5,Katia Vanone,CP,5.25,0.941176470588235,0.941176470588235,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,6,Tatsumi Nakano,TQ,0,0,0.0343760742523204,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,6,Tatsumi Nakano,MM,5.25,1,1.00990099009901,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,6,Tatsumi Nakano,PS,0,0,0.0384615384615385,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,6,Tatsumi Nakano,CP,5.75,0.941176470588235,1.05882352941176,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,7,Viktor Nikovskiy,TQ,5.25,0.941176470588235,0.997506234413965,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,7,Viktor Nikovskiy,MM,0,0,0.0363339086202198,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,7,Viktor Nikovskiy,PS,5,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,7,Viktor Nikovskiy,CP,0,0,0.032,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,8,Marco Sietas,TQ,4.5,0.5,0.609756097560976,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,8,Marco Sietas,MM,0,0,0.0363339086202198,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,8,Marco Sietas,PS,4.75,0.941176470588235,0.941176470588235,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,8,Marco Sietas,CP,0,0,0.032,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,9,Paul Holmes,TQ,0,0,0.0343760742523204,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,9,Paul Holmes,MM,4.25,0.5,0.552486187845304,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,9,Paul Holmes,PS,0,0,0.0384615384615385,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,9,Paul Holmes,CP,5.5,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,10,Atsushi Yamada,TQ,0,0,0.0343760742523204,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,10,Atsushi Yamada,MM,5.5,0.941176470588235,1.10913140311804,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,10,Atsushi Yamada,PS,0,0,0.0384615384615385,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,6,Dmitry Zharkov,Olga Kulikova,10,Atsushi Yamada,CP,5.25,0.941176470588235,0.941176470588235,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,1,Shen Yi,TQ,5.5,0.032,1.968,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,1,Shen Yi,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,1,Shen Yi,PS,6.25,0.0249609984399376,1.97503900156006,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,1,Shen Yi,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,2,Eric Sourdeau,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,2,Eric Sourdeau,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,2,Eric Sourdeau,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,2,Eric Sourdeau,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,3,Michael Eichert,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,3,Michael Eichert,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,3,Michael Eichert,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,3,Michael Eichert,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,4,Nick Fok,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,4,Nick Fok,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,4,Nick Fok,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,4,Nick Fok,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,5,Katia Vanone,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,5,Katia Vanone,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,5,Katia Vanone,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,5,Katia Vanone,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,6,Tatsumi Nakano,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,6,Tatsumi Nakano,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,6,Tatsumi Nakano,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,6,Tatsumi Nakano,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,7,Viktor Nikovskiy,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,7,Viktor Nikovskiy,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,7,Viktor Nikovskiy,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,7,Viktor Nikovskiy,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,8,Marco Sietas,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,8,Marco Sietas,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,8,Marco Sietas,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,8,Marco Sietas,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,9,Paul Holmes,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,9,Paul Holmes,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,9,Paul Holmes,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,9,Paul Holmes,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,10,Atsushi Yamada,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,10,Atsushi Yamada,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,10,Atsushi Yamada,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,7,Marco Cavallaro,Joanne Clifton,10,Atsushi Yamada,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,1,Shen Yi,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,1,Shen Yi,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,1,Shen Yi,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,1,Shen Yi,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,2,Eric Sourdeau,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,2,Eric Sourdeau,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,2,Eric Sourdeau,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,2,Eric Sourdeau,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,3,Michael Eichert,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,3,Michael Eichert,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,3,Michael Eichert,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,3,Michael Eichert,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,4,Nick Fok,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,4,Nick Fok,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,4,Nick Fok,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,4,Nick Fok,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,5,Katia Vanone,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,5,Katia Vanone,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,5,Katia Vanone,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,5,Katia Vanone,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,6,Tatsumi Nakano,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,6,Tatsumi Nakano,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,6,Tatsumi Nakano,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,6,Tatsumi Nakano,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,7,Viktor Nikovskiy,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,7,Viktor Nikovskiy,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,7,Viktor Nikovskiy,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,7,Viktor Nikovskiy,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,8,Marco Sietas,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,8,Marco Sietas,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,8,Marco Sietas,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,8,Marco Sietas,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,9,Paul Holmes,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,9,Paul Holmes,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,9,Paul Holmes,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,9,Paul Holmes,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,10,Atsushi Yamada,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,10,Atsushi Yamada,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,10,Atsushi Yamada,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,9,Federico Di Toro,Genny Favero,10,Atsushi Yamada,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,1,Shen Yi,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,1,Shen Yi,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,1,Shen Yi,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,1,Shen Yi,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,2,Eric Sourdeau,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,2,Eric Sourdeau,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,2,Eric Sourdeau,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,2,Eric Sourdeau,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,3,Michael Eichert,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,3,Michael Eichert,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,3,Michael Eichert,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,3,Michael Eichert,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,4,Nick Fok,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,4,Nick Fok,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,4,Nick Fok,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,4,Nick Fok,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,5,Katia Vanone,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,5,Katia Vanone,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,5,Katia Vanone,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,5,Katia Vanone,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,6,Tatsumi Nakano,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,6,Tatsumi Nakano,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,6,Tatsumi Nakano,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,6,Tatsumi Nakano,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,7,Viktor Nikovskiy,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,7,Viktor Nikovskiy,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,7,Viktor Nikovskiy,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,7,Viktor Nikovskiy,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,8,Marco Sietas,TQ,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,8,Marco Sietas,MM,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,8,Marco Sietas,PS,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,8,Marco Sietas,CP,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,9,Paul Holmes,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,9,Paul Holmes,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,9,Paul Holmes,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,9,Paul Holmes,CP,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,10,Atsushi Yamada,TQ,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,10,Atsushi Yamada,MM,0,1,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,10,Atsushi Yamada,PS,0,0,1,10,2019/5/27
2019/5/27,Asia Dance Sports Games 2019,SingleDance Waltz,S,FF,W,S,12,Rosario Guerra,Grazia Benincasa,10,Atsushi Yamada,CP,0,1,1,10,2019/5/27
